time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),canton
2022-05-11,26.2,13.7,20,0,0,Thurgau
2022-05-12,25.9,16.2,20.5,0.2,0,Thurgau
2022-05-13,21.3,15.1,17.5,4.3,0,Thurgau
2022-05-14,23.9,11.6,17.7,0.1,0,Thurgau
2022-05-15,26.1,11.5,19.1,0,0,Thurgau
2022-05-16,24.1,15.3,19,0.4,0,Thurgau
2022-05-17,24.2,11.5,18.6,0,0,Thurgau
2022-05-18,27.1,13.9,20.5,0,0,Thurgau
2022-05-19,29.2,14.7,21.6,1.9,0,Thurgau
2022-05-20,30.2,15.5,22.6,0.5,0,Thurgau
2022-05-21,24.8,15.8,19.5,12.9,0,Thurgau
2022-05-22,25.2,12.1,19,0,0,Thurgau
2022-05-23,27.8,15,19,8.1,0,Thurgau
2022-05-24,16.2,13.9,15,7.5,0,Thurgau
2022-05-25,20.2,12.5,15.8,2.8,0,Thurgau
2022-05-26,20.6,12.3,16.2,0,0,Thurgau
2022-05-27,21.4,11.3,16.3,0.8,0,Thurgau
2022-05-28,18.4,10.3,14.9,0.2,0,Thurgau
2022-05-29,15.6,9,12.4,3.9,0,Thurgau
2022-05-30,18.7,7.6,13.3,0,0,Thurgau
2022-05-31,21.9,10.3,15.4,1.7,0,Thurgau
2022-06-01,21.8,11.8,15.4,5,0,Thurgau
2022-06-02,22.4,12.7,17.6,0.3,0,Thurgau
2022-06-03,27.7,14.2,19,6.8,0,Thurgau
2022-06-04,26.7,13.8,20.3,0,0,Thurgau
2022-06-05,24.1,16.3,19.5,8.4,0,Thurgau
2022-06-06,22.8,13.8,18.3,0.3,0,Thurgau
2022-06-07,20.2,14.3,16.7,5.9,0,Thurgau
2022-06-08,21.9,12.9,16.4,2.6,0,Thurgau
2022-06-09,17.5,12,14.5,5.6,0,Thurgau
2022-06-10,21.5,9,15.8,0,0,Thurgau
2022-06-11,25.1,11.2,18.8,0,0,Thurgau
2022-06-12,28.5,14.9,21.7,2.9,0,Thurgau
2022-06-13,24.7,16.2,19.8,7.9,0,Thurgau
2022-06-14,25.6,12.3,19.1,0,0,Thurgau
2022-06-15,30,13.2,21.4,1.1,0,Thurgau
2022-06-16,30.2,17.2,23.2,1.7,0,Thurgau
2022-06-17,28.5,15.8,22.5,0,0,Thurgau
2022-06-18,32.6,16.7,24.9,0,0,Thurgau
2022-06-19,35.2,19.7,27.4,0.1,0,Thurgau
2022-06-20,30.7,19.7,24.9,5,0,Thurgau
2022-06-21,31.2,17.2,23.6,2.7,0,Thurgau
2022-06-22,23.9,18,21.1,2.8,0,Thurgau
2022-06-23,29,17.1,22.7,14.2,0,Thurgau
2022-06-24,22.9,15,18.4,8.3,0,Thurgau
2022-06-25,25.6,12.5,19.4,0,0,Thurgau
2022-06-26,29,16.2,22.3,6.2,0,Thurgau
2022-06-27,23.7,17,20.1,15.2,0,Thurgau
2022-06-28,23,13.9,18.9,5.1,0,Thurgau
2022-06-29,25.1,16.4,20.9,0.9,0,Thurgau
2022-06-30,27.2,16.3,21.5,1.7,0,Thurgau
2022-07-01,18.7,12,14.7,30.3,0,Thurgau
2022-07-02,25.1,10.9,18.7,0,0,Thurgau
2022-07-03,28.6,15.5,22.2,9.5,0,Thurgau
2022-07-04,26.2,17,19.9,24,0,Thurgau
2022-07-05,24.7,15.9,20.3,0.1,0,Thurgau
2022-07-06,24.8,12.7,19.5,0,0,Thurgau
2022-07-07,22.1,12.1,18,0.6,0,Thurgau
2022-07-08,22.4,12.7,17.7,0.3,0,Thurgau
2022-07-09,24.2,12.2,19,0,0,Thurgau
2022-07-10,24.3,15.4,19.2,0.2,0,Thurgau
2022-07-11,25.6,12.3,18.8,0,0,Thurgau
2022-07-12,26.5,13.6,20.4,0,0,Thurgau
2022-07-13,31,15.3,23.1,0,0,Thurgau
2022-07-14,33,19.2,26.2,0.1,0,Thurgau
2022-07-15,29.2,18,23.4,0.2,0,Thurgau
2022-07-16,28.6,15.3,22.2,0,0,Thurgau
2022-07-17,30.1,16.4,23.5,0,0,Thurgau
2022-07-18,32.6,16.8,25.2,0,0,Thurgau
2022-07-19,35.1,18.2,27.1,0,0,Thurgau
2022-07-20,33.7,19.8,26.2,0.3,0,Thurgau
2022-07-21,27.2,18.4,22.6,0.5,0,Thurgau
2022-07-22,31.9,17.4,24.7,0,0,Thurgau
2022-07-23,26.9,18.4,22.5,7.1,0,Thurgau
2022-07-24,29.8,18.1,23.6,0,0,Thurgau
2022-07-25,33.1,18.6,25.3,0.2,0,Thurgau
2022-07-26,25.5,18.4,21.8,19.4,0,Thurgau
2022-07-27,25.3,17.6,21.3,0,0,Thurgau
2022-07-28,29.7,15.6,22,1.8,0,Thurgau
2022-07-29,24.5,15.2,19.3,1.5,0,Thurgau
2022-07-30,26.3,15.8,20.8,0,0,Thurgau
2022-07-31,29.2,16.3,22.8,0,0,Thurgau
2022-08-01,29.4,17.6,23.2,9.5,0,Thurgau
2022-08-02,28.5,16.1,22.2,0,0,Thurgau
2022-08-03,32,17.7,25.1,0,0,Thurgau
2022-08-04,34.6,18.3,26.9,0,0,Thurgau
2022-08-05,31.9,21.7,26.7,0.8,0,Thurgau
2022-08-06,22.5,16.9,19.1,0.2,0,Thurgau
2022-08-07,24.2,15.3,19.6,0,0,Thurgau
2022-08-08,26.5,14.5,20.8,0,0,Thurgau
2022-08-09,27.4,15.5,21.5,0,0,Thurgau
2022-08-10,27.6,16.4,21.9,0,0,Thurgau
2022-08-11,27.7,15.4,21.7,0,0,Thurgau
2022-08-12,27.2,15.9,21.9,0,0,Thurgau
2022-08-13,28,14.8,21.4,0,0,Thurgau
2022-08-14,28.5,14.6,21.8,0,0,Thurgau
2022-08-15,25,16,19.8,2.4,0,Thurgau
2022-08-16,28.5,14.1,21.4,0,0,Thurgau
2022-08-17,29.3,17.2,23,6.9,0,Thurgau
2022-08-18,23.5,14.4,18.6,23.8,0,Thurgau
2022-08-19,18.9,16.3,17.5,25.5,0,Thurgau
2022-08-20,21.7,15.3,18.1,3.1,0,Thurgau
2022-08-21,24.7,13.2,18.7,0.4,0,Thurgau
2022-08-22,25,14,19.6,0,0,Thurgau
2022-08-23,26.1,14,20.1,0,0,Thurgau
2022-08-24,26.7,14.8,20.7,0,0,Thurgau
2022-08-25,28.2,14.6,21.3,0,0,Thurgau
2022-08-26,28.2,16.4,21.5,2.5,0,Thurgau
2022-08-27,22.6,15.9,18.5,6.3,0,Thurgau
2022-08-28,24.9,14.4,19.5,0.3,0,Thurgau
2022-08-29,26.2,15.2,20.6,0,0,Thurgau
2022-08-30,27,16.1,20.8,0.5,0,Thurgau
2022-08-31,21.9,15.6,18,14.7,0,Thurgau
2022-09-01,21.8,13.9,17.4,0,0,Thurgau
2022-09-02,23.6,11.5,17.1,1.1,0,Thurgau
2022-09-03,21.7,14.2,17.3,7.7,0,Thurgau
2022-09-04,24.3,12.9,18.4,0.1,0,Thurgau
2022-09-05,25.9,14,19.6,0,0,Thurgau
2022-09-06,24.9,16.1,18.5,6.1,0,Thurgau
2022-09-07,25.9,15.6,20.3,4.5,0,Thurgau
2022-09-08,20.9,15.7,17.8,11.7,0,Thurgau
2022-09-09,20.6,13,16.5,1.9,0,Thurgau
2022-09-10,18.6,13.4,15,5,0,Thurgau
2022-09-11,20.2,12.4,15.8,0.4,0,Thurgau
2022-09-12,23.3,10,16.4,0,0,Thurgau
2022-09-13,26.8,12.6,19.3,0,0,Thurgau
2022-09-14,23.9,17.9,19.9,1,0,Thurgau
2022-09-15,20.7,15.7,17.7,2.8,0,Thurgau
2022-09-16,17.1,11.8,14.7,4.3,0,Thurgau
2022-09-17,11.7,7.9,10.1,8.7,0,Thurgau
2022-09-18,14.5,8.3,11.4,0.6,0,Thurgau
2022-09-19,15.7,9.3,12.1,0.3,0,Thurgau
2022-09-20,14.9,6.2,10.9,0.1,0,Thurgau
2022-09-21,16.4,7,11.3,0,0,Thurgau
2022-09-22,17.3,5.6,10.8,0,0,Thurgau
2022-09-23,20.4,5.9,12.6,0.4,0,Thurgau
2022-09-24,15.4,9.6,13.1,9.3,0,Thurgau
2022-09-25,16.1,8.7,12,1.2,0,Thurgau
2022-09-26,14.2,9,11.6,2.8,0,Thurgau
2022-09-27,12,8.8,10.1,20.8,0,Thurgau
2022-09-28,11.3,7.7,9.7,33.5,0,Thurgau
2022-09-29,11.9,7.3,9.1,4.4,0,Thurgau
2022-09-30,13.6,7.2,10.1,0.4,0,Thurgau
2022-10-01,12.3,7.4,10.1,12.3,0,Thurgau
2022-10-02,18.7,12.6,15.1,7.4,0,Thurgau
