"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","rain_sum","snowfall_sum","date","canton","capital"
"2023-05-08",16.6,10.8,13.3,4.8,0,2023-05-08,"Fribourg","Fribourg"
"2023-05-09",18,9.7,13.2,12.8,0,2023-05-09,"Fribourg","Fribourg"
"2023-05-10",13.7,7.9,10.9,9.3,0,2023-05-10,"Fribourg","Fribourg"
"2023-05-11",11.9,6.5,9.2,2.1,0,2023-05-11,"Fribourg","Fribourg"
"2023-05-12",14.3,5.8,10,2,0,2023-05-12,"Fribourg","Fribourg"
"2023-05-13",14.4,7.4,10.5,1.9,0,2023-05-13,"Fribourg","Fribourg"
"2023-05-14",14.3,6.5,10.3,1,0,2023-05-14,"Fribourg","Fribourg"
"2023-05-15",14.8,6.1,10.3,1.7,0,2023-05-15,"Fribourg","Fribourg"
"2023-05-16",10.7,7.1,9,6.3,0,2023-05-16,"Fribourg","Fribourg"
"2023-05-17",10.9,6.2,8.3,0.8,0,2023-05-17,"Fribourg","Fribourg"
"2023-05-18",12.5,5.5,9.1,3.3,0,2023-05-18,"Fribourg","Fribourg"
"2023-05-19",13.9,6.5,10.4,0.4,0,2023-05-19,"Fribourg","Fribourg"
"2023-05-20",16.8,7.6,11.7,0.2,0,2023-05-20,"Fribourg","Fribourg"
"2023-05-21",19.5,6.8,14,0,0,2023-05-21,"Fribourg","Fribourg"
"2023-05-22",21.2,9.1,15.7,0.1,0,2023-05-22,"Fribourg","Fribourg"
"2023-05-23",20.5,10.7,15.3,4.7,0,2023-05-23,"Fribourg","Fribourg"
"2023-05-24",13.9,11.2,12.5,0.6,0,2023-05-24,"Fribourg","Fribourg"
"2023-05-25",17.3,8.9,12.7,0.5,0,2023-05-25,"Fribourg","Fribourg"
"2023-05-26",21.2,7.7,14.9,0,0,2023-05-26,"Fribourg","Fribourg"
"2023-05-27",22,9,15.8,0,0,2023-05-27,"Fribourg","Fribourg"
"2023-05-28",22.4,8.7,15.9,0,0,2023-05-28,"Fribourg","Fribourg"
"2023-05-29",22.4,8.3,16,0,0,2023-05-29,"Fribourg","Fribourg"
"2023-05-30",21.9,9.8,16.3,0,0,2023-05-30,"Fribourg","Fribourg"
"2023-05-31",21.7,10.9,16.1,0.4,0,2023-05-31,"Fribourg","Fribourg"
"2023-06-01",22.9,10.5,16.5,0,0,2023-06-01,"Fribourg","Fribourg"
"2023-06-02",24.2,12,17.8,0,0,2023-06-02,"Fribourg","Fribourg"
"2023-06-03",23.6,10.4,16.9,1.3,0,2023-06-03,"Fribourg","Fribourg"
"2023-06-04",22.1,13.2,17.1,6.6,0,2023-06-04,"Fribourg","Fribourg"
"2023-06-05",22.9,9.1,16.7,0,0,2023-06-05,"Fribourg","Fribourg"
"2023-06-06",23.6,9.6,17.2,0,0,2023-06-06,"Fribourg","Fribourg"
"2023-06-07",24.1,10.5,17.7,0,0,2023-06-07,"Fribourg","Fribourg"
"2023-06-08",24.5,13.2,18.4,0.3,0,2023-06-08,"Fribourg","Fribourg"
"2023-06-09",25.8,10.7,18.6,0,0,2023-06-09,"Fribourg","Fribourg"
"2023-06-10",22.1,15.1,18.2,14.9,0,2023-06-10,"Fribourg","Fribourg"
"2023-06-11",25.3,13.2,19.4,0,0,2023-06-11,"Fribourg","Fribourg"
"2023-06-12",25.8,12.3,19.6,0,0,2023-06-12,"Fribourg","Fribourg"
"2023-06-13",24.4,11.9,18.8,0,0,2023-06-13,"Fribourg","Fribourg"
"2023-06-14",24.5,11.6,18.5,0,0,2023-06-14,"Fribourg","Fribourg"
"2023-06-15",24.4,10.9,18.4,0,0,2023-06-15,"Fribourg","Fribourg"
"2023-06-16",24.2,12.1,19.9,0,0,2023-06-16,"Fribourg","Fribourg"
"2023-06-17",25.9,11.3,19.8,0,0,2023-06-17,"Fribourg","Fribourg"
"2023-06-18",28.8,11.6,20.7,0,0,2023-06-18,"Fribourg","Fribourg"
"2023-06-19",27.3,16.3,21.5,8.1,0,2023-06-19,"Fribourg","Fribourg"
"2023-06-20",28.9,16.8,21.4,11.2,0,2023-06-20,"Fribourg","Fribourg"
"2023-06-21",26.4,17.5,21.8,4,0,2023-06-21,"Fribourg","Fribourg"
"2023-06-22",27.6,16,20.6,3,0,2023-06-22,"Fribourg","Fribourg"
"2023-06-23",23.3,14,18.6,9.4,0,2023-06-23,"Fribourg","Fribourg"
"2023-06-24",24.1,13.7,19,0,0,2023-06-24,"Fribourg","Fribourg"
"2023-06-25",27.3,12.1,20.2,0,0,2023-06-25,"Fribourg","Fribourg"
"2023-06-26",27,16.7,22.3,1.2,0,2023-06-26,"Fribourg","Fribourg"
"2023-06-27",23.4,16.3,19.5,0,0,2023-06-27,"Fribourg","Fribourg"
"2023-06-28",24.4,12.3,19.2,0,0,2023-06-28,"Fribourg","Fribourg"
"2023-06-29",26.8,12.5,19.8,1,0,2023-06-29,"Fribourg","Fribourg"
"2023-06-30",19.9,15.8,17.2,29.1,0,2023-06-30,"Fribourg","Fribourg"
"2023-07-01",20,14.7,17.2,0.4,0,2023-07-01,"Fribourg","Fribourg"
"2023-07-02",21.6,15.5,18.2,1.2,0,2023-07-02,"Fribourg","Fribourg"
"2023-07-03",22.8,15.4,18.6,0,0,2023-07-03,"Fribourg","Fribourg"
"2023-07-04",22.9,14.3,18.6,1.1,0,2023-07-04,"Fribourg","Fribourg"
"2023-07-05",21,14.6,17.5,8.3,0,2023-07-05,"Fribourg","Fribourg"
"2023-07-06",21.6,12.3,17.4,1.6,0,2023-07-06,"Fribourg","Fribourg"
"2023-07-07",28.3,11.4,20.2,0,0,2023-07-07,"Fribourg","Fribourg"
"2023-07-08",26.9,16.4,21,8.7,0,2023-07-08,"Fribourg","Fribourg"
"2023-07-09",31.3,13.9,23,0,0,2023-07-09,"Fribourg","Fribourg"
"2023-07-10",27.7,19.7,23.3,0.6,0,2023-07-10,"Fribourg","Fribourg"
"2023-07-11",34.2,17.5,25.2,3,0,2023-07-11,"Fribourg","Fribourg"
"2023-07-12",22.1,17.4,19.6,59.9,0,2023-07-12,"Fribourg","Fribourg"
"2023-07-13",23,15.7,18.6,9.1,0,2023-07-13,"Fribourg","Fribourg"
"2023-07-14",27.1,11.3,19.3,0,0,2023-07-14,"Fribourg","Fribourg"
"2023-07-15",29.8,13.6,22.1,0.8,0,2023-07-15,"Fribourg","Fribourg"
"2023-07-16",24.2,16.2,19.8,0.6,0,2023-07-16,"Fribourg","Fribourg"
"2023-07-17",25.2,16.2,20.7,1,0,2023-07-17,"Fribourg","Fribourg"
"2023-07-18",26.9,14.8,20.4,12.5,0,2023-07-18,"Fribourg","Fribourg"
"2023-07-19",28.3,17.7,22.1,0.3,0,2023-07-19,"Fribourg","Fribourg"
"2023-07-20",24.5,16.5,20.3,0.1,0,2023-07-20,"Fribourg","Fribourg"
"2023-07-21",22.2,14.5,18,9.2,0,2023-07-21,"Fribourg","Fribourg"
"2023-07-22",23.7,13.3,18.2,0.6,0,2023-07-22,"Fribourg","Fribourg"
"2023-07-23",27.5,13.6,20.8,0,0,2023-07-23,"Fribourg","Fribourg"
"2023-07-24",24.6,17,19.9,19.8,0,2023-07-24,"Fribourg","Fribourg"
"2023-07-25",18.6,12.8,16.1,5.7,0,2023-07-25,"Fribourg","Fribourg"
"2023-07-26",18.8,10.3,14.4,1.2,0,2023-07-26,"Fribourg","Fribourg"
"2023-07-27",24.6,8.1,17.2,0,0,2023-07-27,"Fribourg","Fribourg"
"2023-07-28",25.5,16.5,20.1,0.9,0,2023-07-28,"Fribourg","Fribourg"
"2023-07-29",24.3,15.4,18.6,9.8,0,2023-07-29,"Fribourg","Fribourg"
"2023-07-30",23.4,14.6,18.5,1,0,2023-07-30,"Fribourg","Fribourg"
"2023-07-31",24.1,11.3,18,0,0,2023-07-31,"Fribourg","Fribourg"
"2023-08-01",22,16.8,18.8,19.1,0,2023-08-01,"Fribourg","Fribourg"
"2023-08-02",27.4,15,21.2,0.1,0,2023-08-02,"Fribourg","Fribourg"
"2023-08-03",21.5,14,18.3,0.1,0,2023-08-03,"Fribourg","Fribourg"
"2023-08-04",18,12.8,15,7.9,0,2023-08-04,"Fribourg","Fribourg"
"2023-08-05",20.6,11.8,16,0.7,0,2023-08-05,"Fribourg","Fribourg"
"2023-08-06",15.9,10.6,13.7,2.2,0,2023-08-06,"Fribourg","Fribourg"
"2023-08-07",17.6,9,13.5,0.9,0,2023-08-07,"Fribourg","Fribourg"
"2023-08-08",20.9,8.6,14.9,0,0,2023-08-08,"Fribourg","Fribourg"
"2023-08-09",24.6,13.6,18.6,0,0,2023-08-09,"Fribourg","Fribourg"
"2023-08-10",26.3,11.6,18.8,0,0,2023-08-10,"Fribourg","Fribourg"
"2023-08-11",28.9,13.4,21.4,0,0,2023-08-11,"Fribourg","Fribourg"
"2023-08-12",29,16.6,22.6,1.8,0,2023-08-12,"Fribourg","Fribourg"
"2023-08-13",29.5,16.2,22.8,0,0,2023-08-13,"Fribourg","Fribourg"
"2023-08-14",29.2,15.9,22.8,0,0,2023-08-14,"Fribourg","Fribourg"
"2023-08-15",29.8,18.7,23.9,0.2,0,2023-08-15,"Fribourg","Fribourg"
"2023-08-16",30.4,16.7,23.8,0,0,2023-08-16,"Fribourg","Fribourg"
"2023-08-17",29.2,16,23,0.5,0,2023-08-17,"Fribourg","Fribourg"
"2023-08-18",32.5,14.7,23.5,0,0,2023-08-18,"Fribourg","Fribourg"
"2023-08-19",32.4,15.9,24.8,0,0,2023-08-19,"Fribourg","Fribourg"
"2023-08-20",32.9,16.7,25.2,0,0,2023-08-20,"Fribourg","Fribourg"
"2023-08-21",33.3,17.8,26.1,0,0,2023-08-21,"Fribourg","Fribourg"
"2023-08-22",33.5,17.6,26.1,0,0,2023-08-22,"Fribourg","Fribourg"
"2023-08-23",33.2,19.7,26.3,0,0,2023-08-23,"Fribourg","Fribourg"
"2023-08-24",35.8,17.7,26,0.2,0,2023-08-24,"Fribourg","Fribourg"
"2023-08-25",30.7,17.5,24,0.4,0,2023-08-25,"Fribourg","Fribourg"
"2023-08-26",21.5,16.3,18.7,14.4,0,2023-08-26,"Fribourg","Fribourg"
"2023-08-27",19,13.3,16,17,0,2023-08-27,"Fribourg","Fribourg"
"2023-08-28",13.3,10.8,12.4,27.7,0,2023-08-28,"Fribourg","Fribourg"
"2023-08-29",14.2,9.8,11.7,2.9,0,2023-08-29,"Fribourg","Fribourg"
"2023-08-30",17.7,7.9,13.1,1,0,2023-08-30,"Fribourg","Fribourg"
"2023-08-31",19.9,12.1,15.5,1.7,0,2023-08-31,"Fribourg","Fribourg"
"2023-09-01",23.9,14,18.5,0,0,2023-09-01,"Fribourg","Fribourg"
"2023-09-02",24.8,10.2,17.5,0,0,2023-09-02,"Fribourg","Fribourg"
"2023-09-03",25.6,11.6,18.9,0,0,2023-09-03,"Fribourg","Fribourg"
"2023-09-04",25.5,12.2,18.8,0,0,2023-09-04,"Fribourg","Fribourg"
"2023-09-05",26.8,14,19.8,0,0,2023-09-05,"Fribourg","Fribourg"
"2023-09-06",26.5,12.6,19.5,0,0,2023-09-06,"Fribourg","Fribourg"
"2023-09-07",28.1,14.1,21.1,0,0,2023-09-07,"Fribourg","Fribourg"
"2023-09-08",28,15.4,21.8,0,0,2023-09-08,"Fribourg","Fribourg"
"2023-09-09",28.1,14.9,21.1,0,0,2023-09-09,"Fribourg","Fribourg"
"2023-09-10",28.2,14.5,21.1,0,0,2023-09-10,"Fribourg","Fribourg"
"2023-09-11",28.5,14.2,21,0,0,2023-09-11,"Fribourg","Fribourg"
"2023-09-12",27.7,14.6,21.4,0,0,2023-09-12,"Fribourg","Fribourg"
"2023-09-13",19.7,15.5,17,15.3,0,2023-09-13,"Fribourg","Fribourg"
"2023-09-14",21.3,12.9,17.3,0.7,0,2023-09-14,"Fribourg","Fribourg"
"2023-09-15",22,12.6,16.8,0.1,0,2023-09-15,"Fribourg","Fribourg"
"2023-09-16",23.3,12.2,17.7,0,0,2023-09-16,"Fribourg","Fribourg"
"2023-09-17",25.1,12.9,19.2,0,0,2023-09-17,"Fribourg","Fribourg"
"2023-09-18",18.9,15.6,17.2,27.8,0,2023-09-18,"Fribourg","Fribourg"
"2023-09-19",20.3,12.5,16.2,6.5,0,2023-09-19,"Fribourg","Fribourg"
"2023-09-20",22.4,9.8,15.4,0,0,2023-09-20,"Fribourg","Fribourg"
"2023-09-21",22.4,13.2,17.1,8.9,0,2023-09-21,"Fribourg","Fribourg"
"2023-09-22",17.7,11.4,14.3,11.7,0,2023-09-22,"Fribourg","Fribourg"
"2023-09-23",14.7,8.9,11.6,1.8,0,2023-09-23,"Fribourg","Fribourg"
"2023-09-24",16.6,6.9,11.3,0,0,2023-09-24,"Fribourg","Fribourg"
"2023-09-25",18.5,4.5,10.8,0,0,2023-09-25,"Fribourg","Fribourg"
"2023-09-26",20.4,7.1,12.9,0,0,2023-09-26,"Fribourg","Fribourg"
"2023-09-27",21.3,7.6,13.7,0,0,2023-09-27,"Fribourg","Fribourg"
"2023-09-28",22.5,9.9,15.9,0,0,2023-09-28,"Fribourg","Fribourg"
"2023-09-29",23.7,11.1,17,0,0,2023-09-29,"Fribourg","Fribourg"
"2023-09-30",21,12.6,16.7,0,0,2023-09-30,"Fribourg","Fribourg"
"2023-10-01",20.9,8.3,14.1,0,0,2023-10-01,"Fribourg","Fribourg"
"2023-10-02",24,9.2,16,0,0,2023-10-02,"Fribourg","Fribourg"
"2023-10-03",23.9,13.3,17.7,8.8,0,2023-10-03,"Fribourg","Fribourg"
"2023-10-04",18.1,10.3,14.1,0,0,2023-10-04,"Fribourg","Fribourg"
"2023-10-05",18.2,6.1,11.7,0,0,2023-10-05,"Fribourg","Fribourg"
"2023-10-06",19.2,6.1,12.1,0,0,2023-10-06,"Fribourg","Fribourg"
"2023-10-07",20.2,6.4,12.5,0,0,2023-10-07,"Fribourg","Fribourg"
"2023-10-08",22.8,8.1,14.6,0,0,2023-10-08,"Fribourg","Fribourg"
"2023-10-09",24.6,9.3,16.3,0,0,2023-10-09,"Fribourg","Fribourg"
"2023-10-10",23.3,9.1,15.6,0,0,2023-10-10,"Fribourg","Fribourg"
"2023-10-11",23.4,9.3,15.7,0,0,2023-10-11,"Fribourg","Fribourg"
"2023-10-12",23.3,12.4,17.5,0,0,2023-10-12,"Fribourg","Fribourg"
"2023-10-13",23.2,10.1,16.9,0,0,2023-10-13,"Fribourg","Fribourg"
"2023-10-14",18.3,10.8,15.6,11.5,0,2023-10-14,"Fribourg","Fribourg"
"2023-10-15",11.9,7.3,10,1.7,0,2023-10-15,"Fribourg","Fribourg"
"2023-10-16",11.4,3.8,7.4,0,0,2023-10-16,"Fribourg","Fribourg"
"2023-10-17",13.6,0.9,7.6,0,0,2023-10-17,"Fribourg","Fribourg"
"2023-10-18",12.9,6,9.7,0.5,0,2023-10-18,"Fribourg","Fribourg"
"2023-10-19",14.9,10.7,12.4,8.2,0,2023-10-19,"Fribourg","Fribourg"
"2023-10-20",14.2,10.8,12.7,22.2,0,2023-10-20,"Fribourg","Fribourg"
"2023-10-21",14.9,9.3,12.5,1.5,0,2023-10-21,"Fribourg","Fribourg"
"2023-10-22",14.6,7.1,10.5,0,0,2023-10-22,"Fribourg","Fribourg"
"2023-10-23",13,4.5,8.4,0.2,0,2023-10-23,"Fribourg","Fribourg"
"2023-10-24",12.3,7.9,10,19.9,0,2023-10-24,"Fribourg","Fribourg"
"2023-10-25",15.4,6.9,10.5,9.9,0,2023-10-25,"Fribourg","Fribourg"
"2023-10-26",14,10.1,11.8,14.6,0,2023-10-26,"Fribourg","Fribourg"
"2023-10-27",12.9,9,10.7,16.4,0,2023-10-27,"Fribourg","Fribourg"
"2023-10-28",14.9,8.3,10.6,0.1,0,2023-10-28,"Fribourg","Fribourg"
"2023-10-29",17.5,7,11.6,0,0,2023-10-29,"Fribourg","Fribourg"
"2023-10-30",12,5.4,9,24,0,2023-10-30,"Fribourg","Fribourg"
"2023-10-31",11.2,6.5,9.1,2.5,0,2023-10-31,"Fribourg","Fribourg"
"2023-11-01",11.6,1.5,7.1,2.4,0,2023-11-01,"Fribourg","Fribourg"
"2023-11-02",8.7,5.7,7.1,20,0,2023-11-02,"Fribourg","Fribourg"
"2023-11-03",8.3,4.3,5.8,4.4,0,2023-11-03,"Fribourg","Fribourg"
"2023-11-04",9.3,4.2,6.3,15.5,0,2023-11-04,"Fribourg","Fribourg"
"2023-11-05",9.7,6.9,8.5,8.5,0,2023-11-05,"Fribourg","Fribourg"
"2023-11-06",11,6.1,8,1,0,2023-11-06,"Fribourg","Fribourg"
"2023-11-07",8.6,3.6,6.1,1.2,0,2023-11-07,"Fribourg","Fribourg"
"2023-11-08",10,1.4,4.9,0,0,2023-11-08,"Fribourg","Fribourg"
"2023-11-09",7.7,3,5.7,3.3,0,2023-11-09,"Fribourg","Fribourg"
"2023-11-10",7.7,5.4,6.3,16.7,0.28,2023-11-10,"Fribourg","Fribourg"
"2023-11-11",6.5,2.9,5.1,0.9,0,2023-11-11,"Fribourg","Fribourg"
"2023-11-12",9.3,1.1,5.7,9.2,0,2023-11-12,"Fribourg","Fribourg"
"2023-11-13",14.7,9.3,11.9,3.9,0,2023-11-13,"Fribourg","Fribourg"
"2023-11-14",14.1,9.5,12,43.5,0,2023-11-14,"Fribourg","Fribourg"
"2023-11-15",10.7,5,8.3,3.5,0,2023-11-15,"Fribourg","Fribourg"
"2023-11-16",11.1,0.4,6.3,3.1,0,2023-11-16,"Fribourg","Fribourg"
"2023-11-17",9.2,3,6,1.4,0,2023-11-17,"Fribourg","Fribourg"
"2023-11-18",7.8,0.4,4.2,1.5,0,2023-11-18,"Fribourg","Fribourg"
"2023-11-19",13.1,8.6,10.9,1.6,0,2023-11-19,"Fribourg","Fribourg"
"2023-11-20",11.9,6.9,9.2,0,0,2023-11-20,"Fribourg","Fribourg"
"2023-11-21",7.8,5.2,6.3,4.5,0,2023-11-21,"Fribourg","Fribourg"
"2023-11-22",5.5,2.1,4.2,1.8,0,2023-11-22,"Fribourg","Fribourg"
"2023-11-23",5.9,-0.3,2.2,0,0,2023-11-23,"Fribourg","Fribourg"
"2023-11-24",8.2,-0.3,4.4,2.4,0,2023-11-24,"Fribourg","Fribourg"
"2023-11-25",2.2,0.2,1.2,0.2,11.27,2023-11-25,"Fribourg","Fribourg"
"2023-11-26",4.3,-2.8,0.9,0,0.49,2023-11-26,"Fribourg","Fribourg"
"2023-11-27",6.2,-3.4,2.2,5.6,0,2023-11-27,"Fribourg","Fribourg"
"2023-11-28",3.6,-2.5,2.2,11.2,1.75,2023-11-28,"Fribourg","Fribourg"
"2023-11-29",4.1,-2.7,-0.5,0,0,2023-11-29,"Fribourg","Fribourg"
"2023-11-30",5.2,-1.5,0.9,21.8,4.34,2023-11-30,"Fribourg","Fribourg"
"2023-12-01",5.7,0.4,3.2,27.5,5.81,2023-12-01,"Fribourg","Fribourg"
"2023-12-02",0.4,-2.7,-0.8,0.3,5.39,2023-12-02,"Fribourg","Fribourg"
"2023-12-03",-0.5,-8.1,-3.8,0,0.07,2023-12-03,"Fribourg","Fribourg"
"2023-12-04",0.6,-8.5,-2.8,0,1.96,2023-12-04,"Fribourg","Fribourg"
"2023-12-05",4.4,1.5,3.2,2.8,1.96,2023-12-05,"Fribourg","Fribourg"
"2023-12-06",4.2,-0.7,2,1.4,0.84,2023-12-06,"Fribourg","Fribourg"
"2023-12-07",2,-4.8,-1.4,0,0,2023-12-07,"Fribourg","Fribourg"
"2023-12-08",4.7,-0.6,2.4,12.6,0,2023-12-08,"Fribourg","Fribourg"
"2023-12-09",8,2.7,4.7,6.1,0,2023-12-09,"Fribourg","Fribourg"
"2023-12-10",9.2,4.8,7.1,4.4,0,2023-12-10,"Fribourg","Fribourg"
"2023-12-11",10.3,8.2,9.4,31.1,0,2023-12-11,"Fribourg","Fribourg"
"2023-12-12",11.2,8.7,9.9,23.9,0,2023-12-12,"Fribourg","Fribourg"
"2023-12-13",8.2,3.9,6.5,26.8,1.82,2023-12-13,"Fribourg","Fribourg"
"2023-12-14",5.5,3.4,4.4,4.4,0.28,2023-12-14,"Fribourg","Fribourg"
"2023-12-15",5.7,-0.9,2.4,0,0,2023-12-15,"Fribourg","Fribourg"
"2023-12-16",3.9,-3.1,-0.2,0,0,2023-12-16,"Fribourg","Fribourg"
"2023-12-17",3.1,-2.8,-0.8,0,0,2023-12-17,"Fribourg","Fribourg"
"2023-12-18",5.3,-3.8,-1.1,0,0,2023-12-18,"Fribourg","Fribourg"
"2023-12-19",10.2,-4,1,0,0,2023-12-19,"Fribourg","Fribourg"
"2023-12-20",5.1,-0.4,2.6,4.3,0,2023-12-20,"Fribourg","Fribourg"
"2023-12-21",6.9,1.7,4.6,3.8,0,2023-12-21,"Fribourg","Fribourg"
"2023-12-22",7.2,5.3,6.1,7.3,0,2023-12-22,"Fribourg","Fribourg"
"2023-12-23",7.1,2.9,5.1,0.8,0,2023-12-23,"Fribourg","Fribourg"
"2023-12-24",9.4,3,6.1,0.3,0,2023-12-24,"Fribourg","Fribourg"
"2023-12-25",11.5,3.8,7.6,0,0,2023-12-25,"Fribourg","Fribourg"
"2023-12-26",10.1,-0.6,5.4,0,0,2023-12-26,"Fribourg","Fribourg"
"2023-12-27",6.7,-3.3,0.7,0,0,2023-12-27,"Fribourg","Fribourg"
"2023-12-28",8.6,3.4,5.9,0,0,2023-12-28,"Fribourg","Fribourg"
"2023-12-29",11.3,5,7.4,1.7,0,2023-12-29,"Fribourg","Fribourg"
"2023-12-30",9.6,0.4,5.4,0,0,2023-12-30,"Fribourg","Fribourg"
"2023-12-31",9.2,-1.7,2.8,9.9,0,2023-12-31,"Fribourg","Fribourg"
"2018-01-01",7.9,3.1,5.6,14.5,0,2018-01-01,"Geneva","Geneva"
"2018-01-02",6.5,3.5,4.6,2.2,0,2018-01-02,"Geneva","Geneva"
"2018-01-03",11.2,5.3,8.3,14.5,0,2018-01-03,"Geneva","Geneva"
"2018-01-04",11.5,4,8.2,37.6,0,2018-01-04,"Geneva","Geneva"
"2018-01-05",11,6.9,9.4,7.7,0,2018-01-05,"Geneva","Geneva"
"2018-01-06",9.7,5,7.9,3.2,0,2018-01-06,"Geneva","Geneva"
"2018-01-07",8.4,3.3,5.1,0.2,0,2018-01-07,"Geneva","Geneva"
"2018-01-08",7.4,2.7,4.9,3.7,0,2018-01-08,"Geneva","Geneva"
"2018-01-09",7.6,1.9,5,6.2,0,2018-01-09,"Geneva","Geneva"
"2018-01-10",5.3,1.8,3.5,0.7,0,2018-01-10,"Geneva","Geneva"
"2018-01-11",7,1.8,4.1,1.4,0,2018-01-11,"Geneva","Geneva"
"2018-01-12",6.8,1.7,3.8,0,0,2018-01-12,"Geneva","Geneva"
"2018-01-13",5.5,0.2,3,0,0,2018-01-13,"Geneva","Geneva"
"2018-01-14",4.4,-0.6,2.3,0,0,2018-01-14,"Geneva","Geneva"
"2018-01-15",6.3,0,3.3,4.6,0,2018-01-15,"Geneva","Geneva"
"2018-01-16",9,4.9,7.1,20.7,0,2018-01-16,"Geneva","Geneva"
"2018-01-17",7.5,0.8,4,7.4,0.21,2018-01-17,"Geneva","Geneva"
"2018-01-18",6.5,1.7,4.4,15.7,0.63,2018-01-18,"Geneva","Geneva"
"2018-01-19",7.1,2,5.7,7.2,0.07,2018-01-19,"Geneva","Geneva"
"2018-01-20",5.6,1.1,3.2,13.9,1.82,2018-01-20,"Geneva","Geneva"
"2018-01-21",7.7,4.2,5.9,18.2,0,2018-01-21,"Geneva","Geneva"
"2018-01-22",10.4,5.2,8.1,24.3,0,2018-01-22,"Geneva","Geneva"
"2018-01-23",9.9,5.6,7.5,0.4,0,2018-01-23,"Geneva","Geneva"
"2018-01-24",12,2.6,6.9,0,0,2018-01-24,"Geneva","Geneva"
"2018-01-25",11.2,1.9,5.8,0,0,2018-01-25,"Geneva","Geneva"
"2018-01-26",7.8,4.3,6.1,11.8,0,2018-01-26,"Geneva","Geneva"
"2018-01-27",7.4,2.9,5,2.6,0,2018-01-27,"Geneva","Geneva"
"2018-01-28",8.4,-1.3,3.9,0,0,2018-01-28,"Geneva","Geneva"
"2018-01-29",9.6,3.9,6.1,0,0,2018-01-29,"Geneva","Geneva"
"2018-01-30",8.3,4.2,5.9,0,0,2018-01-30,"Geneva","Geneva"
"2018-01-31",9.1,1.2,5.3,0,0,2018-01-31,"Geneva","Geneva"
"2018-02-01",6.5,0.3,3.3,18.5,0.21,2018-02-01,"Geneva","Geneva"
"2018-02-02",4.9,-3.1,1,0,0,2018-02-02,"Geneva","Geneva"
"2018-02-03",4.7,-1.3,1.7,0.2,0,2018-02-03,"Geneva","Geneva"
"2018-02-04",4,-0.6,1.5,0,0,2018-02-04,"Geneva","Geneva"
"2018-02-05",3.2,-0.4,1.5,0,1.61,2018-02-05,"Geneva","Geneva"
"2018-02-06",5.2,-1.3,1.8,0,0,2018-02-06,"Geneva","Geneva"
"2018-02-07",3.6,-0.3,1.5,0.6,0.49,2018-02-07,"Geneva","Geneva"
"2018-02-08",3.9,0.1,1.7,0,0,2018-02-08,"Geneva","Geneva"
"2018-02-09",5.6,-2,1.6,0,0,2018-02-09,"Geneva","Geneva"
"2018-02-10",3.9,0.1,2,0.1,0.91,2018-02-10,"Geneva","Geneva"
"2018-02-11",4.4,0.4,2.3,2.2,0.84,2018-02-11,"Geneva","Geneva"
"2018-02-12",3.4,-0.9,1.4,1.2,0.21,2018-02-12,"Geneva","Geneva"
"2018-02-13",2.5,-3.6,-0.5,0,0,2018-02-13,"Geneva","Geneva"
"2018-02-14",5.3,-1.5,2,0,0.42,2018-02-14,"Geneva","Geneva"
"2018-02-15",6.1,1.2,3.5,8.9,0.14,2018-02-15,"Geneva","Geneva"
"2018-02-16",10.6,4.8,7.6,1.8,0,2018-02-16,"Geneva","Geneva"
"2018-02-17",8.7,3.6,5.7,11.8,0,2018-02-17,"Geneva","Geneva"
"2018-02-18",4.4,0.1,2.7,0.5,0,2018-02-18,"Geneva","Geneva"
"2018-02-19",5.5,-1,1.9,0,0,2018-02-19,"Geneva","Geneva"
"2018-02-20",5.7,-0.6,2.4,0.1,0.07,2018-02-20,"Geneva","Geneva"
"2018-02-21",1.8,-1.2,0.2,0,0,2018-02-21,"Geneva","Geneva"
"2018-02-22",1.4,-1.4,-0.3,0,0,2018-02-22,"Geneva","Geneva"
"2018-02-23",1.9,-2.5,-0.7,0,0,2018-02-23,"Geneva","Geneva"
"2018-02-24",2.8,-2.8,-0.4,0,0,2018-02-24,"Geneva","Geneva"
"2018-02-25",-0.6,-4.7,-2.5,0,0,2018-02-25,"Geneva","Geneva"
"2018-02-26",-3.1,-7.7,-5.7,0,0,2018-02-26,"Geneva","Geneva"
"2018-02-27",-3.6,-8,-6.3,0,0,2018-02-27,"Geneva","Geneva"
"2018-02-28",0.8,-7.5,-3.2,0,0.14,2018-02-28,"Geneva","Geneva"
"2018-03-01",1.1,-2.8,-1.1,0.3,8.82,2018-03-01,"Geneva","Geneva"
"2018-03-02",3.9,-3.3,0,1.3,3.78,2018-03-02,"Geneva","Geneva"
"2018-03-03",4.1,-4.1,0.6,1,0.56,2018-03-03,"Geneva","Geneva"
"2018-03-04",5.4,-0.7,1.8,4.2,0,2018-03-04,"Geneva","Geneva"
"2018-03-05",6.7,0.6,4.1,0.9,0,2018-03-05,"Geneva","Geneva"
"2018-03-06",8.1,1.4,4.9,6.7,0,2018-03-06,"Geneva","Geneva"
"2018-03-07",8.4,-0.5,4.1,2.7,0,2018-03-07,"Geneva","Geneva"
"2018-03-08",12,0.2,5.4,0.9,0,2018-03-08,"Geneva","Geneva"
"2018-03-09",13.9,1.4,7.1,0,0,2018-03-09,"Geneva","Geneva"
